target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
NRN1,ENSG00000124785,0.033766666666666674,0.0,0.0,0.0,0.0,0.0,0.033766666666666674,0.0,neuritin 1
TXN,ENSG00000136810,0.0336,0.0,0.0,0.0,0.0,0.0,0.0336,0.0,thioredoxin
ABCC8,ENSG00000006071,0.033600000000000005,0.0,0.0,0.0,0.0,0.0,0.033600000000000005,0.0,ATP binding cassette subfamily C member 8
DNMT1,ENSG00000130816,0.03358888888888888,0.0,0.0,0.0,0.0,0.0,0.03358888888888888,0.0,DNA methyltransferase 1
UCN3,ENSG00000178473,0.0335,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,urocortin 3
RAPGEF2,ENSG00000109756,0.0335,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,Rap guanine nucleotide exchange factor 2
KRT5,ENSG00000186081,0.03343333333333333,0.0,0.0,0.0,0.0,0.0,0.03343333333333333,0.0,keratin 5
SST,ENSG00000157005,0.03340493990929705,0.0,0.0,0.0,0.0,0.0,0.03340493990929705,0.0,somatostatin
VIPR2,ENSG00000106018,0.0334,0.0,0.0,0.0,0.0,0.0,0.0334,0.0,vasoactive intestinal peptide receptor 2
MDM2,ENSG00000135679,0.0332,0.0,0.0,0.0,0.0,0.0,0.0332,0.0,MDM2 proto-oncogene
ACSM3,ENSG00000005187,0.03315755555555556,0.0,0.0,0.0,0.0,0.0,0.03315755555555556,0.0,acyl-CoA synthetase medium chain family member 3
RAG2,ENSG00000175097,0.0331308888888889,0.0,0.0,0.0,0.0,0.0,0.0331308888888889,0.0,recombination activating 2
PKN1,ENSG00000123143,0.033,0.0,0.0,0.0,0.0,0.0,0.033,0.0,protein kinase N1
IL22,ENSG00000127318,0.0328,0.0,0.0,0.0,0.0,0.0,0.0328,0.0,interleukin 22
CHRNA4,ENSG00000101204,0.0328,0.0,0.0,0.0,0.0,0.0,0.0328,0.0,cholinergic receptor nicotinic alpha 4 subunit
MB,ENSG00000198125,0.032776,0.0,0.0,0.0,0.0,0.0,0.032776,0.0,myoglobin
CORO1C,ENSG00000110880,0.032600000000000004,0.0,0.0,0.0,0.0,0.0,0.032600000000000004,0.0,coronin 1C
CTNND2,ENSG00000169862,0.0325991412,0.0325991412,0.0,0.0,0.0,0.0,0.0,0.0,catenin delta 2
TBXT,ENSG00000164458,0.03253333333333334,0.0,0.0,0.0,0.0,0.0,0.03253333333333334,0.0,T-box transcription factor T
EZR,ENSG00000092820,0.032400000000000005,0.0,0.0,0.0,0.0,0.0,0.032400000000000005,0.0,ezrin
SOD2,ENSG00000112096,0.03214065532879819,0.0,0.0,0.0,0.0,0.0,0.03214065532879819,0.0,superoxide dismutase 2
C3,ENSG00000125730,0.032100000000000004,0.0,0.0,0.0,0.0,0.0,0.032100000000000004,0.0,complement C3
APOA1,ENSG00000118137,0.032100000000000004,0.0,0.0,0.0,0.0,0.0,0.032100000000000004,0.0,apolipoprotein A1
HLA-DRB5,ENSG00000198502,0.032,0.0,0.0,0.0,0.0,0.0,0.032,0.0,"major histocompatibility complex, class II, DR beta 5"
SERPINA3,ENSG00000196136,0.032,0.0,0.0,0.0,0.0,0.0,0.032,0.0,serpin family A member 3
PTH,ENSG00000152266,0.032,0.0,0.0,0.0,0.0,0.0,0.032,0.0,parathyroid hormone
SYT1,ENSG00000067715,0.032,0.0,0.0,0.0,0.0,0.0,0.032,0.0,synaptotagmin 1
PRKCA,ENSG00000154229,0.031844444444444446,0.0,0.0,0.0,0.0,0.0,0.031844444444444446,0.0,protein kinase C alpha
GLP1R,ENSG00000112164,0.0318,0.0,0.0,0.0,0.0,0.0,0.0318,0.0,glucagon like peptide 1 receptor
FSCN1,ENSG00000075618,0.03175277777777778,0.0,0.0,0.0,0.0,0.0,0.03175277777777778,0.0,fascin actin-bundling protein 1
RGS18,ENSG00000150681,0.0316,0.0,0.0,0.0,0.0,0.0,0.0316,0.0,regulator of G protein signaling 18
HNRNPM,ENSG00000099783,0.0316,0.0,0.0,0.0,0.0,0.0,0.0316,0.0,heterogeneous nuclear ribonucleoprotein M
PGD,ENSG00000142657,0.031545555555555556,0.0,0.0,0.0,0.0,0.0,0.031545555555555556,0.0,phosphogluconate dehydrogenase
GLYCAM1,ENSG00000257780,0.031200000000000002,0.0,0.0,0.0,0.0,0.0,0.031200000000000002,0.0,glycosylation dependent cell adhesion molecule 1 (pseudogene)
EMP1,ENSG00000134531,0.031100000000000003,0.0,0.0,0.0,0.0,0.0,0.031100000000000003,0.0,epithelial membrane protein 1
FMO1,ENSG00000010932,0.031100000000000003,0.0,0.0,0.0,0.0,0.0,0.031100000000000003,0.0,flavin containing monooxygenase 1
MSN,ENSG00000147065,0.031000000000000003,0.0,0.0,0.0,0.0,0.0,0.031000000000000003,0.0,moesin
EXOSC8,ENSG00000120699,0.03097711111111111,0.0,0.0,0.0,0.0,0.0,0.03097711111111111,0.0,exosome component 8
KHDRBS1,ENSG00000121774,0.0308,0.0,0.0,0.0,0.0,0.0,0.0308,0.0,"KH RNA binding domain containing, signal transduction associated 1"
KCNJ13,ENSG00000115474,0.0308,0.0,0.0,0.0,0.0,0.0,0.0308,0.0,potassium voltage-gated channel subfamily J member 13
PXN,ENSG00000089159,0.0308,0.0,0.0,0.0,0.0,0.0,0.0308,0.0,paxillin
MAP4K4,ENSG00000071054,0.0308,0.0,0.0,0.0,0.0,0.0,0.0308,0.0,mitogen-activated protein kinase kinase kinase kinase 4
CXCL12,ENSG00000107562,0.030600981859410438,0.0,0.0,0.0,0.0,0.0,0.030600981859410438,0.0,C-X-C motif chemokine ligand 12
ILK,ENSG00000166333,0.030600333333333334,0.0,0.0,0.0,0.0,0.0,0.030600333333333334,0.0,integrin linked kinase
IL1A,ENSG00000115008,0.030555555555555555,0.0,0.0,0.0,0.0,0.0,0.030555555555555555,0.0,interleukin 1 alpha
LTF,ENSG00000012223,0.030500000000000003,0.0,0.0,0.0,0.0,0.0,0.030500000000000003,0.0,lactotransferrin
C4A,ENSG00000244731,0.0304,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,complement C4A (Rodgers blood group)
TSC1,ENSG00000165699,0.0304,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,TSC complex subunit 1
TBCD,ENSG00000141556,0.0304,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,tubulin folding cofactor D
RHBDF2,ENSG00000129667,0.0304,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,rhomboid 5 homolog 2
PLD3,ENSG00000105223,0.0304,0.0,0.0,0.0,0.0,0.0,0.0304,0.0,phospholipase D family member 3
OLFM4,ENSG00000102837,0.0303333333,0.0303333333,0.0,0.0,0.0,0.0,0.0,0.0,olfactomedin 4
ATN1,ENSG00000111676,0.03032044444444445,0.0,0.0,0.0,0.0,0.0,0.03032044444444445,0.0,atrophin 1
DENR,ENSG00000139726,0.030318888888888892,0.0,0.0,0.0,0.0,0.0,0.030318888888888892,0.0,density regulated re-initiation and release factor
GDF10,ENSG00000266524,0.03024444444444445,0.0,0.0,0.0,0.0,0.0,0.03024444444444445,0.0,growth differentiation factor 10
INA,ENSG00000148798,0.030175603174603174,0.0,0.0,0.0,0.0,0.0,0.030175603174603174,0.0,internexin neuronal intermediate filament protein alpha
PRDX2,ENSG00000167815,0.030119444444444445,0.0,0.0,0.0,0.0,0.0,0.030119444444444445,0.0,peroxiredoxin 2
ADCYAP1,ENSG00000141433,0.030100000000000002,0.0,0.0,0.0,0.0,0.0,0.030100000000000002,0.0,adenylate cyclase activating polypeptide 1
SKIL,ENSG00000136603,0.030100000000000002,0.0,0.0,0.0,0.0,0.0,0.030100000000000002,0.0,SKI like proto-oncogene
IL37,ENSG00000125571,0.030100000000000002,0.0,0.0,0.0,0.0,0.0,0.030100000000000002,0.0,interleukin 37
CD99,ENSG00000002586,0.030044444444444447,0.0,0.0,0.0,0.0,0.0,0.030044444444444447,0.0,CD99 molecule (Xg blood group)
MRC1,ENSG00000260314,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,mannose receptor C-type 1
LGALS9,ENSG00000168961,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,galectin 9
NOLC1,ENSG00000166197,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,nucleolar and coiled-body phosphoprotein 1
SLC18A2,ENSG00000165646,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,solute carrier family 18 member A2
ATG12,ENSG00000145782,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,autophagy related 12
PMAIP1,ENSG00000141682,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,phorbol-12-myristate-13-acetate-induced protein 1
CNN1,ENSG00000130176,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,calponin 1
OMD,ENSG00000127083,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,osteomodulin
DYNLRB1,ENSG00000125971,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,dynein light chain roadblock-type 1
CCT4,ENSG00000115484,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,chaperonin containing TCP1 subunit 4
SPARC,ENSG00000113140,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,secreted protein acidic and cysteine rich
HBEGF,ENSG00000113070,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,heparin binding EGF like growth factor
MAP6,ENSG00000171533,0.029844444444444448,0.0,0.0,0.0,0.0,0.0,0.029844444444444448,0.0,microtubule associated protein 6
FAM168B,ENSG00000152102,0.029809333333333337,0.0,0.0,0.0,0.0,0.0,0.029809333333333337,0.0,family with sequence similarity 168 member B
CASP4,ENSG00000196954,0.029800000000000004,0.0,0.0,0.0,0.0,0.0,0.029800000000000004,0.0,caspase 4
GJB2,ENSG00000165474,0.029800000000000004,0.0,0.0,0.0,0.0,0.0,0.029800000000000004,0.0,gap junction protein beta 2
LRPAP1,ENSG00000163956,0.0298,0.0,0.0,0.0,0.0,0.0,0.0298,0.0,LDL receptor related protein associated protein 1
NELFCD,ENSG00000101158,0.029800000000000004,0.0,0.0,0.0,0.0,0.0,0.029800000000000004,0.0,negative elongation factor complex member C/D
NR1H2,ENSG00000131408,0.0297,0.0,0.0,0.0,0.0,0.0,0.0297,0.0,nuclear receptor subfamily 1 group H member 2
CHURC1,ENSG00000258289,0.0296,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,churchill domain containing 1
KIF26B,ENSG00000162849,0.0296,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,kinesin family member 26B
UXT,ENSG00000126756,0.0296,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,ubiquitously expressed prefoldin like chaperone
MAPK10,ENSG00000109339,0.0296,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,mitogen-activated protein kinase 10
HNRNPC,ENSG00000092199,0.0296,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,heterogeneous nuclear ribonucleoprotein C (C1/C2)
EPHB3,ENSG00000182580,0.02941011111111111,0.0,0.0,0.0,0.0,0.0,0.02941011111111111,0.0,EPH receptor B3
SLC1A1,ENSG00000106688,0.02935826984126984,0.0,0.0,0.0,0.0,0.0,0.02935826984126984,0.0,solute carrier family 1 member 1
VDR,ENSG00000111424,0.029300000000000003,0.0,0.0,0.0,0.0,0.0,0.029300000000000003,0.0,vitamin D receptor
PTK2,ENSG00000169398,0.02923611111111111,0.0,0.0,0.0,0.0,0.0,0.02923611111111111,0.0,protein tyrosine kinase 2
ERVW-1,ENSG00000242950,0.0292,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,"endogenous retrovirus group W member 1, envelope"
DAXX,ENSG00000204209,0.0292,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,death domain associated protein
TDRKH,ENSG00000182134,0.0292,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,tudor and KH domain containing
CAMK2N2,ENSG00000163888,0.0292,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,calcium/calmodulin dependent protein kinase II inhibitor 2
GART,ENSG00000159131,0.0292,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
OSBPL3,ENSG00000070882,0.0292,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,oxysterol binding protein like 3
CASP8,ENSG00000064012,0.029157777777777782,0.0,0.0,0.0,0.0,0.0,0.029157777777777782,0.0,caspase 8
METTL21A,ENSG00000144401,0.029028870000000002,0.029028870000000002,0.0,0.0,0.0,0.0,0.0,0.0,methyltransferase like 21A
MASP1,ENSG00000127241,0.029028870000000002,0.029028870000000002,0.0,0.0,0.0,0.0,0.0,0.0,mannan binding lectin serine peptidase 1
CCL11,ENSG00000172156,0.029028444444444447,0.0,0.0,0.0,0.0,0.0,0.029028444444444447,0.0,C-C motif chemokine ligand 11
IQCF5,ENSG00000214681,0.0289965667,0.0289965667,0.0,0.0,0.0,0.0,0.0,0.0,IQ motif containing F5
TMPRSS2,ENSG00000184012,0.0289965667,0.0289965667,0.0,0.0,0.0,0.0,0.0,0.0,transmembrane serine protease 2
PFKP,ENSG00000067057,0.0289965667,0.0289965667,0.0,0.0,0.0,0.0,0.0,0.0,"phosphofructokinase, platelet"
RANGAP1,ENSG00000100401,0.0289,0.0,0.0,0.0,0.0,0.0,0.0289,0.0,Ran GTPase activating protein 1
GCLM,ENSG00000023909,0.028900000000000002,0.0,0.0,0.0,0.0,0.0,0.028900000000000002,0.0,glutamate-cysteine ligase modifier subunit
TECPR2,ENSG00000196663,0.028800000000000003,0.0,0.0,0.0,0.0,0.0,0.028800000000000003,0.0,tectonin beta-propeller repeat containing 2
GC,ENSG00000145321,0.028800000000000003,0.0,0.0,0.0,0.0,0.0,0.028800000000000003,0.0,GC vitamin D binding protein
SLC31A1,ENSG00000136868,0.028800000000000003,0.0,0.0,0.0,0.0,0.0,0.028800000000000003,0.0,solute carrier family 31 member 1
TRAK2,ENSG00000115993,0.028800000000000003,0.0,0.0,0.0,0.0,0.0,0.028800000000000003,0.0,trafficking kinesin protein 2
KCNT1,ENSG00000107147,0.028800000000000003,0.0,0.0,0.0,0.0,0.0,0.028800000000000003,0.0,potassium sodium-activated channel subfamily T member 1
STRADB,ENSG00000082146,0.028800000000000003,0.0,0.0,0.0,0.0,0.0,0.028800000000000003,0.0,STE20 related adaptor beta
GCLC,ENSG00000001084,0.028800000000000003,0.0,0.0,0.0,0.0,0.0,0.028800000000000003,0.0,glutamate-cysteine ligase catalytic subunit
PON2,ENSG00000105854,0.02865222222222222,0.0,0.0,0.0,0.0,0.0,0.02865222222222222,0.0,paraoxonase 2
PRH1,ENSG00000231887,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,proline rich protein HaeIII subfamily 1
HLA-DRA,ENSG00000204287,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,"major histocompatibility complex, class II, DR alpha"
STK39,ENSG00000198648,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,serine/threonine kinase 39
NEUROG1,ENSG00000181965,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,neurogenin 1
SNUPN,ENSG00000169371,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,snurportin 1
TIAL1,ENSG00000151923,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,TIA1 cytotoxic granule associated RNA binding protein like 1
GZMA,ENSG00000145649,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,granzyme A
SULT4A1,ENSG00000130540,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,sulfotransferase family 4A member 1
DDHD1,ENSG00000100523,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,DDHD domain containing 1
FLT3LG,ENSG00000090554,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,fms related tyrosine kinase 3 ligand
THPO,ENSG00000090534,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,thrombopoietin
IP6K2,ENSG00000068745,0.0284,0.0,0.0,0.0,0.0,0.0,0.0284,0.0,inositol hexakisphosphate kinase 2
SMCR8,ENSG00000176994,0.028388999999999998,0.0,0.0,0.0,0.0,0.0,0.028388999999999998,0.0,SMCR8-C9orf72 complex subunit
CA3,ENSG00000164879,0.0283227664399093,0.0,0.0,0.0,0.0,0.0,0.0283227664399093,0.0,carbonic anhydrase 3
FKTN,ENSG00000106692,0.028096444444444448,0.0,0.0,0.0,0.0,0.0,0.028096444444444448,0.0,fukutin
PTPN1,ENSG00000196396,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,"protein tyrosine phosphatase, non-receptor type 1"
KCNIP1,ENSG00000182132,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,potassium voltage-gated channel interacting protein 1
FUT2,ENSG00000176920,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,fucosyltransferase 2
NOL6,ENSG00000165271,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,nucleolar protein 6
FBLN2,ENSG00000163520,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,fibulin 2
YWHAQ,ENSG00000134308,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
GOT1,ENSG00000120053,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,glutamic-oxaloacetic transaminase 1
DNAJC6,ENSG00000116675,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,DnaJ heat shock protein family (Hsp40) member C6
TCF3,ENSG00000071564,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,transcription factor 3
PAX7,ENSG00000009709,0.028,0.0,0.0,0.0,0.0,0.0,0.028,0.0,paired box 7
MYC,ENSG00000136997,0.027775770800000002,0.0226570208,0.0,0.0,0.0,0.0,0.020475000000000004,0.0,"MYC proto-oncogene, bHLH transcription factor"
GYPC,ENSG00000136732,0.027744444444444443,0.0,0.0,0.0,0.0,0.0,0.027744444444444443,0.0,glycophorin C (Gerbich blood group)
PHB,ENSG00000167085,0.027700000000000002,0.0,0.0,0.0,0.0,0.0,0.027700000000000002,0.0,prohibitin
CPN1,ENSG00000120054,0.027700000000000002,0.0,0.0,0.0,0.0,0.0,0.027700000000000002,0.0,carboxypeptidase N subunit 1
C5orf30,ENSG00000181751,0.0276701,0.0276701,0.0,0.0,0.0,0.0,0.0,0.0,chromosome 5 open reading frame 30
ST13,ENSG00000100380,0.027666666666666666,0.0,0.0,0.0,0.0,0.0,0.027666666666666666,0.0,ST13 Hsp70 interacting protein
SPESP1,ENSG00000258484,0.027600000000000003,0.0,0.0,0.0,0.0,0.0,0.027600000000000003,0.0,sperm equatorial segment protein 1
RFK,ENSG00000135002,0.027600000000000003,0.0,0.0,0.0,0.0,0.0,0.027600000000000003,0.0,riboflavin kinase
HES1,ENSG00000114315,0.027600000000000003,0.0,0.0,0.0,0.0,0.0,0.027600000000000003,0.0,hes family bHLH transcription factor 1
IL26,ENSG00000111536,0.027600000000000003,0.0,0.0,0.0,0.0,0.0,0.027600000000000003,0.0,interleukin 26
LIMK1,ENSG00000106683,0.027600000000000003,0.0,0.0,0.0,0.0,0.0,0.027600000000000003,0.0,LIM domain kinase 1
MCC,ENSG00000171444,0.0275,0.0,0.0,0.0,0.0,0.0,0.0275,0.0,MCC regulator of WNT signaling pathway
PROCR,ENSG00000101000,0.0274910734,0.0233910734,0.0,0.0,0.0,0.0,0.0164,0.0,protein C receptor
CHI3L2,ENSG00000064886,0.027344444444444446,0.0,0.0,0.0,0.0,0.0,0.027344444444444446,0.0,chitinase 3 like 2
ABCG1,ENSG00000160179,0.0273044633,0.0273044633,0.0,0.0,0.0,0.0,0.0,0.0,ATP binding cassette subfamily G member 1
FOLH1B,ENSG00000134612,0.02728888888888889,0.0,0.0,0.0,0.0,0.0,0.02728888888888889,0.0,folate hydrolase 1B
TNFRSF1B,ENSG00000028137,0.027269444444444443,0.0,0.0,0.0,0.0,0.0,0.027269444444444443,0.0,TNF receptor superfamily member 1B
KRT18,ENSG00000111057,0.027261444444444442,0.0,0.0,0.0,0.0,0.0,0.027261444444444442,0.0,keratin 18
CYC1,ENSG00000179091,0.027200000000000002,0.0,0.0,0.0,0.0,0.0,0.027200000000000002,0.0,cytochrome c1
SDHB,ENSG00000117118,0.027200000000000002,0.0,0.0,0.0,0.0,0.0,0.027200000000000002,0.0,succinate dehydrogenase complex iron sulfur subunit B
BNIP1,ENSG00000113734,0.027200000000000002,0.0,0.0,0.0,0.0,0.0,0.027200000000000002,0.0,BCL2 interacting protein 1
TPSG1,ENSG00000116176,0.027133333333333336,0.0,0.0,0.0,0.0,0.0,0.027133333333333336,0.0,tryptase gamma 1
B2M,ENSG00000166710,0.027092000000000005,0.0,0.0,0.0,0.0,0.0,0.027092000000000005,0.0,beta-2-microglobulin
PMEL,ENSG00000185664,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,premelanosome protein
ASIC2,ENSG00000108684,0.0269910734,0.0233910734,0.0,0.0,0.0,0.0,0.014400000000000001,0.0,acid sensing ion channel subunit 2
RACK1,ENSG00000204628,0.0269,0.0,0.0,0.0,0.0,0.0,0.0269,0.0,receptor for activated C kinase 1
ACTN3,ENSG00000248746,0.0268,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,actinin alpha 3 (gene/pseudogene)
SLC25A20,ENSG00000178537,0.0268,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,solute carrier family 25 member 20
KLK5,ENSG00000167754,0.0268,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,kallikrein related peptidase 5
BAG1,ENSG00000107262,0.0268,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,BCL2 associated athanogene 1
SYNPO2,ENSG00000172403,0.0265951934,0.0265951934,0.0,0.0,0.0,0.0,0.0,0.0,synaptopodin 2
FTO,ENSG00000140718,0.0265,0.0,0.0,0.0,0.0,0.0,0.0265,0.0,FTO alpha-ketoglutarate dependent dioxygenase
ACTA2,ENSG00000107796,0.026500000000000003,0.0,0.0,0.0,0.0,0.0,0.026500000000000003,0.0,"actin alpha 2, smooth muscle"
CLVS1,ENSG00000177182,0.0264199434,0.0264199434,0.0,0.0,0.0,0.0,0.0,0.0,clavesin 1
RTL10,ENSG00000215012,0.0264,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,retrotransposon Gag like 10
CXCR6,ENSG00000172215,0.0264,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,C-X-C motif chemokine receptor 6
TPPP,ENSG00000171368,0.0264,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,tubulin polymerization promoting protein
SFTPC,ENSG00000168484,0.0264,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,surfactant protein C
SEL1L,ENSG00000071537,0.0264,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,"SEL1L, ERAD E3 ligase adaptor subunit"
NOX1,ENSG00000007952,0.026375000000000003,0.0,0.0,0.0,0.0,0.0,0.026375000000000003,0.0,NADPH oxidase 1
HSPA9,ENSG00000113013,0.026300000000000004,0.0,0.0,0.0,0.0,0.0,0.026300000000000004,0.0,heat shock protein family A (Hsp70) member 9
JAG1,ENSG00000101384,0.026244444444444445,0.0,0.0,0.0,0.0,0.0,0.026244444444444445,0.0,jagged canonical Notch ligand 1
FEV,ENSG00000163497,0.0262,0.0,0.0,0.0,0.0,0.0,0.0262,0.0,"FEV transcription factor, ETS family member"
DPYS,ENSG00000147647,0.0262,0.0,0.0,0.0,0.0,0.0,0.0262,0.0,dihydropyrimidinase
PPP1R15A,ENSG00000087074,0.0262,0.0,0.0,0.0,0.0,0.0,0.0262,0.0,protein phosphatase 1 regulatory subunit 15A
AC117457.1,ENSG00000275163,0.0261982825,0.0261982825,0.0,0.0,0.0,0.0,0.0,0.0,
KCNMB2,ENSG00000197584,0.0261982825,0.0261982825,0.0,0.0,0.0,0.0,0.0,0.0,potassium calcium-activated channel subfamily M regulatory beta subunit 2
INPP4B,ENSG00000109452,0.0261982825,0.0261982825,0.0,0.0,0.0,0.0,0.0,0.0,inositol polyphosphate-4-phosphatase type II B
AMD1,ENSG00000123505,0.0261,0.0,0.0,0.0,0.0,0.0,0.0261,0.0,adenosylmethionine decarboxylase 1
ENPEP,ENSG00000138792,0.02606111111111111,0.0,0.0,0.0,0.0,0.0,0.02606111111111111,0.0,glutamyl aminopeptidase
LOR,ENSG00000203782,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,loricrin
IRAK4,ENSG00000198001,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,interleukin 1 receptor associated kinase 4
HOXD10,ENSG00000128710,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,homeobox D10
ARHGAP5,ENSG00000100852,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,Rho GTPase activating protein 5
VASH1,ENSG00000071246,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,vasohibin 1
PTPRU,ENSG00000060656,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,"protein tyrosine phosphatase, receptor type U"
NCDN,ENSG00000020129,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,neurochondrin
LAMP1,ENSG00000185896,0.025976000000000003,0.0,0.0,0.0,0.0,0.0,0.025976000000000003,0.0,lysosomal associated membrane protein 1
TFAM,ENSG00000108064,0.025955555555555555,0.0,0.0,0.0,0.0,0.0,0.025955555555555555,0.0,"transcription factor A, mitochondrial"
TBP,ENSG00000112592,0.025875,0.0,0.0,0.0,0.0,0.0,0.025875,0.0,TATA-box binding protein
TST,ENSG00000128311,0.025855555555555555,0.0,0.0,0.0,0.0,0.0,0.025855555555555555,0.0,thiosulfate sulfurtransferase
IFNK,ENSG00000147896,0.0257,0.0,0.0,0.0,0.0,0.0,0.0257,0.0,interferon kappa
RBP1,ENSG00000114115,0.0256,0.0,0.0,0.0,0.0,0.0,0.0256,0.0,retinol binding protein 1
ALDH1A1,ENSG00000165092,0.025400000000000002,0.0,0.0,0.0,0.0,0.0,0.025400000000000002,0.0,aldehyde dehydrogenase 1 family member A1
TNFAIP2,ENSG00000185215,0.0252,0.0,0.0,0.0,0.0,0.0,0.0252,0.0,TNF alpha induced protein 2
AMN,ENSG00000166126,0.0252,0.0,0.0,0.0,0.0,0.0,0.0252,0.0,amnion associated transmembrane protein
ZFP64,ENSG00000020256,0.025130416200000002,0.025130416200000002,0.0,0.0,0.0,0.0,0.0,0.0,ZFP64 zinc finger protein
NR5A2,ENSG00000116833,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.0,nuclear receptor subfamily 5 group A member 2
ARID3A,ENSG00000116017,0.025,0.0,0.0,0.0,0.0,0.0,0.025,0.0,AT-rich interaction domain 3A
PF4,ENSG00000163737,0.024800000000000003,0.0,0.0,0.0,0.0,0.0,0.024800000000000003,0.0,platelet factor 4
HAVCR1,ENSG00000113249,0.024800000000000003,0.0,0.0,0.0,0.0,0.0,0.024800000000000003,0.0,hepatitis A virus cellular receptor 1
NOX4,ENSG00000086991,0.024800000000000003,0.0,0.0,0.0,0.0,0.0,0.024800000000000003,0.0,NADPH oxidase 4
SUSD1,ENSG00000106868,0.0247550443,0.0247550443,0.0,0.0,0.0,0.0,0.0,0.0,sushi domain containing 1
